2019-01-02,19.522135460530837
2019-01-03,20.45566343525277
2019-01-04,20.594751753879574
2019-01-07,20.71602422069928
2019-01-08,20.0966670431504
2019-01-09,19.41916792624764
2019-01-10,19.805584804056533
2019-01-11,19.961346209386186
2019-01-14,19.64859753559629
2019-01-15,18.564706582785732
2019-01-16,17.911155342642456
2019-01-17,18.886538655927552
2019-01-18,19.30254665189936
2019-01-21,20.949941164871035
2019-01-22,20.02789817849363
2019-01-23,19.751338040353517
2019-01-24,18.73172691546601
2019-01-25,16.838854267324557
2019-01-28,17.64874143721086
2019-01-29,17.780745590452145
2019-01-30,18.6062633337292
2019-01-31,21.57580619584058
2019-02-01,21.79772099500251
2019-02-11,19.956204016377686
2019-02-12,19.65752725530326
2019-02-13,18.72367067681731
2019-02-14,19.624254000065257
2019-02-15,21.96504105495003
2019-02-18,20.635330264738972
2019-02-19,21.86536590613912
2019-02-20,22.339135118183854
2019-02-21,22.479176516298416
2019-02-22,22.278147962543816
2019-02-25,21.394421166503097
2019-02-26,30.81164502606481
2019-02-27,32.12603332248943
2019-02-28,18.281135161081185
2019-03-01,18.885364820866773
2019-03-04,22.32713718110874
2019-03-05,22.965739792504635
2019-03-06,24.0940397420217
2019-03-07,24.341966255676912
2019-03-08,23.35761207834528
2019-03-11,25.409402224458955
2019-03-12,25.76462244784941
2019-03-13,27.22226568007297
2019-03-14,27.677696085751634
2019-03-15,27.37157682673232
2019-03-18,27.26963433515857
2019-03-19,28.616718833520174
2019-03-20,28.889641455482675
2019-03-21,30.440057773628105
2019-03-22,31.02871226456102
2019-03-25,28.3129062580107
2019-03-26,27.866087120979937
2019-03-27,27.26612531451783
2019-03-28,18.362138467293438
2019-03-29,14.953408061862351
2019-04-01,19.911437745956043
2019-04-02,22.573776753720875
2019-04-03,23.201940364363185
2019-04-04,26.50534131481778
2019-04-08,29.20720313791606
2019-04-09,28.7706208514804
2019-04-10,28.846537867570305
2019-04-11,29.513745956317084
2019-04-12,27.973119568828903
2019-04-15,27.722267323031623
2019-04-16,28.27293468301775
2019-04-17,29.43880292996468
2019-04-18,30.040301251762877
2019-04-19,30.089653469584576
2019-04-22,30.795168790658224
2019-04-23,29.39066871907816
2019-04-24,29.29229706041051
2019-04-25,26.973843488011
2019-04-26,26.37640338836098
2019-04-29,26.14562552082265
2019-04-30,26.001545467283183
2019-05-06,26.13456635491592
2019-05-07,24.75390856885752
2019-05-08,25.80630027097627
2019-05-09,28.03012100217223
2019-05-10,26.86644609630826
2019-05-13,26.603142974796874
2019-05-14,26.452800238792022
2019-05-15,25.34850740549713
2019-05-16,24.329602575293272
2019-05-17,23.979112259174347
2019-05-20,23.52663054599101
2019-05-21,22.83554857510688
2019-05-22,22.77745613685745
2019-05-23,18.056063891508757
2019-05-24,18.33708529389733
2019-05-27,19.12122011442734
2019-05-28,19.17943518204229
2019-05-29,19.764725053006945
2019-05-30,20.82760568464889
2019-05-31,21.569942393987755
2019-06-03,21.700001389820176
2019-06-04,22.038999252779917
2019-06-05,22.55818848485086
2019-06-06,22.14712559906172
2019-06-10,22.38112637485699
2019-06-11,19.373304360714062
2019-06-12,20.872105006478805
2019-06-13,22.348426671917448
2019-06-14,22.57040515501666
2019-06-17,21.276558919413365
2019-06-18,20.68929078792593
2019-06-19,19.472949022915277
2019-06-20,22.18738916974356
2019-06-21,26.07066762315728
2019-06-24,27.71570584326637
2019-06-25,27.74582812960289
2019-06-26,28.457660162795683
2019-06-27,20.571757434324088
2019-06-28,21.581502270517408
2019-07-01,22.958398826683045
2019-07-02,23.65372200656149
2019-07-03,22.604625261695
2019-07-04,21.911577216107062
2019-07-05,23.167687950613384
2019-07-08,22.3722586373272
2019-07-09,21.440431231194903
2019-07-10,21.77394188472846
2019-07-11,22.397562080191804
2019-07-12,22.81246937135856
2019-07-15,22.57423085713561
2019-07-16,23.031830153932987
2019-07-17,22.701696161702756
2019-07-18,22.80064493564185
2019-07-19,23.591949001710915
2019-07-22,22.761474106437174
2019-07-23,22.04449430058654
2019-07-24,21.641739588455323
2019-07-25,22.444120833277747
2019-07-26,22.28018884226085
2019-07-29,21.8713158960366
2019-07-30,21.70227332382575
2019-07-31,21.76148849331804
2019-08-01,20.696134349110576
2019-08-02,21.19142541119905
2019-08-05,22.027134309640378
2019-08-06,23.65792094006865
2019-08-07,23.09675476681839
2019-08-08,22.695433229145515
2019-08-09,21.92394452967813
2019-08-12,21.78746607460792
2019-08-13,22.01641877200498
2019-08-14,21.53384165525172
2019-08-15,22.16040862916857
2019-08-16,22.31101592699089
2019-08-19,21.972629715414868
2019-08-20,21.975442413291585
2019-08-21,21.328420104056068
2019-08-22,21.256723991371636
2019-08-23,21.74759052980524
2019-08-26,22.690462753595877
2019-08-27,21.644461882146388
2019-08-28,22.27867153372656
2019-08-29,15.108871768686589
2019-08-30,15.66029545620122
2019-09-02,15.623281161433583
2019-09-03,16.254837354655507
2019-09-04,16.218931346039398
2019-09-05,17.79358883006231
2019-09-06,19.42746633696211
2019-09-09,20.28181161898084
2019-09-10,19.944830718768557
2019-09-11,20.51528417090786
2019-09-12,20.34263683298748
2019-09-16,19.60466620616864
2019-09-17,18.332420516715136
2019-09-18,19.23138184913753
2019-09-19,19.604238340377474
2019-09-20,19.02227565911742
2019-09-23,17.988683445515793
2019-09-24,17.802160322335077
2019-09-25,18.94642246028853
2019-09-26,16.876046720996438
2019-09-27,18.022036340498385
2019-09-30,17.667954284148713
2019-10-08,16.93436225932378
2019-10-09,15.962400889532974
2019-10-10,16.233949356434383
